Grid Size,128
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,58,21,42.96875,42.968735,0,-1826.171753,-236.3281325,0
0,0,57,22,42.968872,42.96875,0,-1783.202942,-279.296875,0
0,1,58,21,42.96875,42.968735,0,-1826.171753,-236.3281325,0
0,1,57,21,42.96875,42.96875,0,-1826.171753,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,56,23,42.968628,42.96875,0,-1740.234192,-322.265625,0
0,1,57,23,42.968628,42.96875,0,-1740.234192,-279.296875,0
0,1,58,23,42.968628,42.968735,0,-1740.234192,-236.3281325,0
0,1,58,22,42.968872,42.968735,0,-1783.202942,-236.3281325,0
0,0,57,23,42.968628,42.96875,0,-1740.234192,-279.296875,0
0,1,58,22,42.968872,42.968735,0,-1783.202942,-236.3281325,0
0,1,57,22,42.968872,42.96875,0,-1783.202942,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,56,23,42.968628,42.96875,0,-1740.234192,-322.265625,0
0,1,56,24,42.968628,42.96875,0,-1697.265564,-322.265625,0
0,1,57,24,42.968628,42.96875,0,-1697.265564,-279.296875,0
0,1,58,24,42.968628,42.968735,0,-1697.265564,-236.3281325,0
0,1,58,23,42.968628,42.968735,0,-1740.234192,-236.3281325,0
0,0,57,24,42.968628,42.96875,0,-1697.265564,-279.296875,0
0,1,58,23,42.968628,42.968735,0,-1740.234192,-236.3281325,0
0,1,57,23,42.968628,42.96875,0,-1740.234192,-279.296875,0
0,1,56,23,42.968628,42.96875,0,-1740.234192,-322.265625,0
0,1,56,24,42.968628,42.96875,0,-1697.265564,-322.265625,0
0,1,56,25,42.968872,42.96875,0,-1654.296814,-322.265625,0
0,1,57,25,42.968872,42.96875,0,-1654.296814,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,58,24,42.968628,42.968735,0,-1697.265564,-236.3281325,0
0,0,57,25,42.968872,42.96875,0,-1654.296814,-279.296875,0
0,1,58,24,42.968628,42.968735,0,-1697.265564,-236.3281325,0
0,1,57,24,42.968628,42.96875,0,-1697.265564,-279.296875,0
0,1,56,24,42.968628,42.96875,0,-1697.265564,-322.265625,0
0,1,56,25,42.968872,42.96875,0,-1654.296814,-322.265625,0
0,1,56,26,42.96875,42.96875,0,-1611.328003,-322.265625,0
0,1,57,26,42.96875,42.96875,0,-1611.328003,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,57,26,42.96875,42.96875,0,-1611.328003,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,57,25,42.968872,42.96875,0,-1654.296814,-279.296875,0
0,1,56,25,42.968872,42.96875,0,-1654.296814,-322.265625,0
0,1,56,26,42.96875,42.96875,0,-1611.328003,-322.265625,0
0,1,56,27,42.96875,42.96875,0,-1568.359253,-322.265625,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,57,39,42.96875,42.96875,0,-1052.734375,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,56,38,42.96875,42.96875,0,-1095.703125,-322.265625,0
0,1,56,39,42.96875,42.96875,0,-1052.734375,-322.265625,0
0,1,56,40,42.96875,42.96875,0,-1009.765625,-322.265625,0
0,1,57,40,42.96875,42.96875,0,-1009.765625,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,57,40,42.96875,42.96875,0,-1009.765625,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,57,39,42.96875,42.96875,0,-1052.734375,-279.296875,0
0,1,56,39,42.96875,42.96875,0,-1052.734375,-322.265625,0
0,1,56,40,42.96875,42.96875,0,-1009.765625,-322.265625,0
0,1,56,41,42.968811,42.96875,0,-966.7968445,-322.265625,0
0,1,57,41,42.968811,42.96875,0,-966.7968445,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,57,41,42.968811,42.96875,0,-966.7968445,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,57,40,42.96875,42.96875,0,-1009.765625,-279.296875,0
0,1,56,40,42.96875,42.96875,0,-1009.765625,-322.265625,0
0,1,56,41,42.968811,42.96875,0,-966.7968445,-322.265625,0
0,1,56,42,42.96875,42.96875,0,-923.828064,-322.265625,0
0,1,57,42,42.96875,42.96875,0,-923.828064,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,57,42,42.96875,42.96875,0,-923.828064,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,57,41,42.968811,42.96875,0,-966.7968445,-279.296875,0
0,1,56,41,42.968811,42.96875,0,-966.7968445,-322.265625,0
0,1,56,42,42.96875,42.96875,0,-923.828064,-322.265625,0
0,1,56,43,42.96875,42.96875,0,-880.859314,-322.265625,0
0,1,57,43,42.96875,42.96875,0,-880.859314,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,57,43,42.96875,42.96875,0,-880.859314,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,57,42,42.96875,42.96875,0,-923.828064,-279.296875,0
0,1,56,42,42.96875,42.96875,0,-923.828064,-322.265625,0
0,1,56,43,42.96875,42.96875,0,-880.859314,-322.265625,0
0,1,56,44,42.96875,42.96875,0,-837.890564,-322.265625,0
0,1,57,44,42.96875,42.96875,0,-837.890564,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,57,44,42.96875,42.96875,0,-837.890564,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,57,43,42.96875,42.96875,0,-880.859314,-279.296875,0
0,1,56,43,42.96875,42.96875,0,-880.859314,-322.265625,0
0,1,56,44,42.96875,42.96875,0,-837.890564,-322.265625,0
0,1,56,45,42.96875,42.96875,0,-794.921814,-322.265625,0
0,1,57,45,42.96875,42.96875,0,-794.921814,-279.296875,0
0,1,58,45,42.96875,42.968735,0,-794.921814,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
0,0,57,45,42.96875,42.96875,0,-794.921814,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,57,44,42.96875,42.96875,0,-837.890564,-279.296875,0
0,1,56,44,42.96875,42.96875,0,-837.890564,-322.265625,0
0,1,56,45,42.96875,42.96875,0,-794.921814,-322.265625,0
0,1,56,46,42.968689,42.96875,0,-751.9530945,-322.265625,0
0,1,57,46,42.968689,42.96875,0,-751.9530945,-279.296875,0
0,1,58,46,42.968689,42.968735,0,-751.9530945,-236.3281325,0
0,1,58,45,42.96875,42.968735,0,-794.921814,-236.3281325,0
0,0,57,46,42.968689,42.96875,0,-751.9530945,-279.296875,0
0,1,58,45,42.96875,42.968735,0,-794.921814,-236.3281325,0
0,1,57,45,42.96875,42.96875,0,-794.921814,-279.296875,0
0,1,56,45,42.96875,42.96875,0,-794.921814,-322.265625,0
0,1,56,46,42.968689,42.96875,0,-751.9530945,-322.265625,0
0,1,56,47,42.96875,42.96875,0,-708.984375,-322.265625,0
0,1,57,47,42.96875,42.96875,0,-708.984375,-279.296875,0
0,1,58,47,42.96875,42.968735,0,-708.984375,-236.3281325,0
0,1,58,46,42.968689,42.968735,0,-751.9530945,-236.3281325,0
0,0,57,47,42.96875,42.96875,0,-708.984375,-279.296875,0
0,1,58,46,42.968689,42.968735,0,-751.9530945,-236.3281325,0
0,1,57,46,42.968689,42.96875,0,-751.9530945,-279.296875,0
0,1,56,46,42.968689,42.96875,0,-751.9530945,-322.265625,0
0,1,56,47,42.96875,42.96875,0,-708.984375,-322.265625,0
0,1,56,48,42.968811,42.96875,0,-666.0155945,-322.265625,0
0,1,57,48,42.968811,42.96875,0,-666.0155945,-279.296875,0
0,1,58,48,42.968811,42.968735,0,-666.0155945,-236.3281325,0
0,1,58,47,42.96875,42.968735,0,-708.984375,-236.3281325,0
0,0,57,48,42.968811,42.96875,0,-666.0155945,-279.296875,0
0,1,58,47,42.96875,42.968735,0,-708.984375,-236.3281325,0
0,1,57,47,42.96875,42.96875,0,-708.984375,-279.296875,0
0,1,56,47,42.96875,42.96875,0,-708.984375,-322.265625,0
0,1,56,48,42.968811,42.96875,0,-666.0155945,-322.265625,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,58,48,42.968811,42.968735,0,-666.0155945,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,57,76,42.968689,42.96875,0,537.1093445,-279.296875,0
0,1,58,75,42.968781,42.968735,0,494.1406095,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,56,76,42.968689,42.96875,0,537.1093445,-322.265625,0
0,1,56,77,42.96875,42.96875,0,580.078064,-322.265625,0
0,1,57,77,42.96875,42.96875,0,580.078064,-279.296875,0
0,1,58,77,42.96875,42.968735,0,580.078064,-236.3281325,0
0,1,58,76,42.968689,42.968735,0,537.1093445,-236.3281325,0
0,0,57,77,42.96875,42.96875,0,580.078064,-279.296875,0
0,1,58,76,42.968689,42.968735,0,537.1093445,-236.3281325,0
0,1,57,76,42.968689,42.96875,0,537.1093445,-279.296875,0
0,1,56,76,42.968689,42.96875,0,537.1093445,-322.265625,0
0,1,56,77,42.96875,42.96875,0,580.078064,-322.265625,0
0,1,56,78,42.96875,42.96875,0,623.046814,-322.265625,0
0,1,57,78,42.96875,42.96875,0,623.046814,-279.296875,0
0,1,58,78,42.96875,42.968735,0,623.046814,-236.3281325,0
0,1,58,77,42.96875,42.968735,0,580.078064,-236.3281325,0
0,0,57,78,42.96875,42.96875,0,623.046814,-279.296875,0
0,1,58,77,42.96875,42.968735,0,580.078064,-236.3281325,0
0,1,57,77,42.96875,42.96875,0,580.078064,-279.296875,0
0,1,56,77,42.96875,42.96875,0,580.078064,-322.265625,0
0,1,56,78,42.96875,42.96875,0,623.046814,-322.265625,0
0,1,56,79,42.968811,42.96875,0,666.0155945,-322.265625,0
0,1,57,79,42.968811,42.96875,0,666.0155945,-279.296875,0
0,1,58,79,42.968811,42.968735,0,666.0155945,-236.3281325,0
0,1,58,78,42.96875,42.968735,0,623.046814,-236.3281325,0
0,0,57,79,42.968811,42.96875,0,666.0155945,-279.296875,0
0,1,58,78,42.96875,42.968735,0,623.046814,-236.3281325,0
0,1,57,78,42.96875,42.96875,0,623.046814,-279.296875,0
0,1,56,78,42.96875,42.96875,0,623.046814,-322.265625,0
0,1,56,79,42.968811,42.96875,0,666.0155945,-322.265625,0
0,1,56,80,42.96875,42.96875,0,708.984375,-322.265625,0
0,1,57,80,42.96875,42.96875,0,708.984375,-279.296875,0
0,1,58,80,42.96875,42.968735,0,708.984375,-236.3281325,0
0,1,58,79,42.968811,42.968735,0,666.0155945,-236.3281325,0
0,0,57,80,42.96875,42.96875,0,708.984375,-279.296875,0
0,1,58,79,42.968811,42.968735,0,666.0155945,-236.3281325,0
0,1,57,79,42.968811,42.96875,0,666.0155945,-279.296875,0
0,1,56,79,42.968811,42.96875,0,666.0155945,-322.265625,0
0,1,56,80,42.96875,42.96875,0,708.984375,-322.265625,0
0,1,56,81,42.968689,42.96875,0,751.9530945,-322.265625,0
0,1,57,81,42.968689,42.96875,0,751.9530945,-279.296875,0
1,1,0,0,0,0,0,0,0,0
0,1,58,80,42.96875,42.968735,0,708.984375,-236.3281325,0
0,0,57,81,42.968689,42.96875,0,751.9530945,-279.296875,0
0,1,58,80,42.96875,42.968735,0,708.984375,-236.3281325,0
0,1,57,80,42.96875,42.96875,0,708.984375,-279.296875,0
0,1,56,80,42.96875,42.96875,0,708.984375,-322.265625,0
0,1,56,81,42.968689,42.96875,0,751.9530945,-322.265625,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,58,19,42.968628,42.968735,0,-1912.109192,-236.3281325,0
0,1,59,18,42.968872,42.968734,0,-1955.077942,-193.359398,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,57,20,42.96875,42.96875,0,-1869.140503,-279.296875,0
0,1,58,20,42.96875,42.968735,0,-1869.140503,-236.3281325,0
0,1,59,20,42.96875,42.968734,0,-1869.140503,-193.359398,0
0,1,59,19,42.968628,42.968734,0,-1912.109192,-193.359398,0
0,0,58,20,42.96875,42.968735,0,-1869.140503,-236.3281325,0
0,1,59,19,42.968628,42.968734,0,-1912.109192,-193.359398,0
0,1,58,19,42.968628,42.968735,0,-1912.109192,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
0,1,57,20,42.96875,42.96875,0,-1869.140503,-279.296875,0
0,1,57,21,42.96875,42.96875,0,-1826.171753,-279.296875,0
0,1,58,21,42.96875,42.968735,0,-1826.171753,-236.3281325,0
0,1,59,21,42.96875,42.968734,0,-1826.171753,-193.359398,0
0,1,59,20,42.96875,42.968734,0,-1869.140503,-193.359398,0
0,0,58,21,42.96875,42.968735,0,-1826.171753,-236.3281325,0
0,1,59,20,42.96875,42.968734,0,-1869.140503,-193.359398,0
0,1,58,20,42.96875,42.968735,0,-1869.140503,-236.3281325,0
0,1,57,20,42.96875,42.96875,0,-1869.140503,-279.296875,0
0,1,57,21,42.96875,42.96875,0,-1826.171753,-279.296875,0
0,1,57,22,42.968872,42.96875,0,-1783.202942,-279.296875,0
0,1,58,22,42.968872,42.968735,0,-1783.202942,-236.3281325,0
0,1,59,22,42.968872,42.968734,0,-1783.202942,-193.359398,0
0,1,59,21,42.96875,42.968734,0,-1826.171753,-193.359398,0
0,0,58,22,42.968872,42.968735,0,-1783.202942,-236.3281325,0
0,1,59,21,42.96875,42.968734,0,-1826.171753,-193.359398,0
0,1,58,21,42.96875,42.968735,0,-1826.171753,-236.3281325,0
0,1,57,21,42.96875,42.96875,0,-1826.171753,-279.296875,0
0,1,57,22,42.968872,42.96875,0,-1783.202942,-279.296875,0
0,1,57,23,42.968628,42.96875,0,-1740.234192,-279.296875,0
0,1,58,23,42.968628,42.968735,0,-1740.234192,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
0,1,59,22,42.968872,42.968734,0,-1783.202942,-193.359398,0
0,0,58,23,42.968628,42.968735,0,-1740.234192,-236.3281325,0
0,1,59,22,42.968872,42.968734,0,-1783.202942,-193.359398,0
0,1,58,22,42.968872,42.968735,0,-1783.202942,-236.3281325,0
0,1,57,22,42.968872,42.96875,0,-1783.202942,-279.296875,0
0,1,57,23,42.968628,42.96875,0,-1740.234192,-279.296875,0
0,1,57,24,42.968628,42.96875,0,-1697.265564,-279.296875,0
0,1,58,24,42.968628,42.968735,0,-1697.265564,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,58,24,42.968628,42.968735,0,-1697.265564,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
0,1,58,23,42.968628,42.968735,0,-1740.234192,-236.3281325,0
0,1,57,23,42.968628,42.96875,0,-1740.234192,-279.296875,0
0,1,57,24,42.968628,42.96875,0,-1697.265564,-279.296875,0
0,1,57,25,42.968872,42.96875,0,-1654.296814,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,58,45,42.96875,42.968735,0,-794.921814,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,57,44,42.96875,42.96875,0,-837.890564,-279.296875,0
0,1,57,45,42.96875,42.96875,0,-794.921814,-279.296875,0
0,1,57,46,42.968689,42.96875,0,-751.9530945,-279.296875,0
0,1,58,46,42.968689,42.968735,0,-751.9530945,-236.3281325,0
0,1,59,46,42.968689,42.968734,0,-751.9530945,-193.359398,0
1,1,0,0,0,0,0,0,0,0
0,0,58,46,42.968689,42.968735,0,-751.9530945,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
0,1,58,45,42.96875,42.968735,0,-794.921814,-236.3281325,0
0,1,57,45,42.96875,42.96875,0,-794.921814,-279.296875,0
0,1,57,46,42.968689,42.96875,0,-751.9530945,-279.296875,0
0,1,57,47,42.96875,42.96875,0,-708.984375,-279.296875,0
0,1,58,47,42.96875,42.968735,0,-708.984375,-236.3281325,0
0,1,59,47,42.96875,42.968734,0,-708.984375,-193.359398,0
0,1,59,46,42.968689,42.968734,0,-751.9530945,-193.359398,0
0,0,58,47,42.96875,42.968735,0,-708.984375,-236.3281325,0
0,1,59,46,42.968689,42.968734,0,-751.9530945,-193.359398,0
0,1,58,46,42.968689,42.968735,0,-751.9530945,-236.3281325,0
0,1,57,46,42.968689,42.96875,0,-751.9530945,-279.296875,0
0,1,57,47,42.96875,42.96875,0,-708.984375,-279.296875,0
0,1,57,48,42.968811,42.96875,0,-666.0155945,-279.296875,0
0,1,58,48,42.968811,42.968735,0,-666.0155945,-236.3281325,0
0,1,59,48,42.968811,42.968734,0,-666.0155945,-193.359398,0
0,1,59,47,42.96875,42.968734,0,-708.984375,-193.359398,0
0,0,58,48,42.968811,42.968735,0,-666.0155945,-236.3281325,0
0,1,59,47,42.96875,42.968734,0,-708.984375,-193.359398,0
0,1,58,47,42.96875,42.968735,0,-708.984375,-236.3281325,0
0,1,57,47,42.96875,42.96875,0,-708.984375,-279.296875,0
0,1,57,48,42.968811,42.96875,0,-666.0155945,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,59,49,42.96875,42.968734,0,-623.046814,-193.359398,0
0,1,59,48,42.968811,42.968734,0,-666.0155945,-193.359398,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,58,75,42.968781,42.968735,0,494.1406095,-236.3281325,0
0,1,59,74,42.96875,42.968734,0,451.171844,-193.359398,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,57,76,42.968689,42.96875,0,537.1093445,-279.296875,0
0,1,58,76,42.968689,42.968735,0,537.1093445,-236.3281325,0
0,1,59,76,42.968689,42.968734,0,537.1093445,-193.359398,0
0,1,59,75,42.968781,42.968734,0,494.1406095,-193.359398,0
0,0,58,76,42.968689,42.968735,0,537.1093445,-236.3281325,0
0,1,59,75,42.968781,42.968734,0,494.1406095,-193.359398,0
0,1,58,75,42.968781,42.968735,0,494.1406095,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
0,1,57,76,42.968689,42.96875,0,537.1093445,-279.296875,0
0,1,57,77,42.96875,42.96875,0,580.078064,-279.296875,0
0,1,58,77,42.96875,42.968735,0,580.078064,-236.3281325,0
0,1,59,77,42.96875,42.968734,0,580.078064,-193.359398,0
0,1,59,76,42.968689,42.968734,0,537.1093445,-193.359398,0
0,0,58,77,42.96875,42.968735,0,580.078064,-236.3281325,0
0,1,59,76,42.968689,42.968734,0,537.1093445,-193.359398,0
0,1,58,76,42.968689,42.968735,0,537.1093445,-236.3281325,0
0,1,57,76,42.968689,42.96875,0,537.1093445,-279.296875,0
0,1,57,77,42.96875,42.96875,0,580.078064,-279.296875,0
0,1,57,78,42.96875,42.96875,0,623.046814,-279.296875,0
0,1,58,78,42.96875,42.968735,0,623.046814,-236.3281325,0
0,1,59,78,42.96875,42.968734,0,623.046814,-193.359398,0
0,1,59,77,42.96875,42.968734,0,580.078064,-193.359398,0
0,0,58,78,42.96875,42.968735,0,623.046814,-236.3281325,0
0,1,59,77,42.96875,42.968734,0,580.078064,-193.359398,0
0,1,58,77,42.96875,42.968735,0,580.078064,-236.3281325,0
0,1,57,77,42.96875,42.96875,0,580.078064,-279.296875,0
0,1,57,78,42.96875,42.96875,0,623.046814,-279.296875,0
0,1,57,79,42.968811,42.96875,0,666.0155945,-279.296875,0
0,1,58,79,42.968811,42.968735,0,666.0155945,-236.3281325,0
0,1,59,79,42.968811,42.968734,0,666.0155945,-193.359398,0
0,1,59,78,42.96875,42.968734,0,623.046814,-193.359398,0
0,0,58,79,42.968811,42.968735,0,666.0155945,-236.3281325,0
0,1,59,78,42.96875,42.968734,0,623.046814,-193.359398,0
0,1,58,78,42.96875,42.968735,0,623.046814,-236.3281325,0
0,1,57,78,42.96875,42.96875,0,623.046814,-279.296875,0
0,1,57,79,42.968811,42.96875,0,666.0155945,-279.296875,0
0,1,57,80,42.96875,42.96875,0,708.984375,-279.296875,0
0,1,58,80,42.96875,42.968735,0,708.984375,-236.3281325,0
1,1,0,0,0,0,0,0,0,0
0,1,59,79,42.968811,42.968734,0,666.0155945,-193.359398,0
0,0,58,80,42.96875,42.968735,0,708.984375,-236.3281325,0
0,1,59,79,42.968811,42.968734,0,666.0155945,-193.359398,0
0,1,58,79,42.968811,42.968735,0,666.0155945,-236.3281325,0
0,1,57,79,42.968811,42.96875,0,666.0155945,-279.296875,0
0,1,57,80,42.96875,42.96875,0,708.984375,-279.296875,0
0,1,57,81,42.968689,42.96875,0,751.9530945,-279.296875,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
